"id","source","text","url","created_at","processed"
119,vk_comment,"1) Читала, что льготы на ж/д билеты для школьников распространили и на летние месяцы. Это так?
2) Подскажите, пожалуйста, можно ли билет со школьной льготой купить через сайт? Как?",https://vk.com/wall-38981315_409961?reply=410010,2026-05-21 14:23:00.443,false
127,vk_post,"В тегах Мэра Москвы 16 мая даже нет в этой истории нашего района https://www.mos.ru/news/item/170070073/
Но сообщается, что 6 трамвай Сегодня на маршруте. И обратите внимание на теги. 
Вышел на маршрут?",https://vk.com/wall-211335662_12735,2026-05-21 14:24:37.624,false
128,vk_post,"26 БПЛА вчера отбили https://www.mos.ru/mayor/themes/14830050/
,библио-ночь провели и Сколково через 7 дней.",https://vk.com/wall-211335662_12728,2026-05-21 14:24:37.624,false
129,vk_post,"Законом запретили размещать информацию про беспилотники без ссылок на официальные источники. Однако ОНФ разработали приложение Радар.
https://onf.ru/radar",https://vk.com/wall-211335662_12727,2026-05-21 14:24:37.624,false
130,vk_post,"Все таки магазин Цветы и Чувства на Свободе,20-украшение нашего района и образец озеленения для нашего садовника района.",https://vk.com/wall-211335662_12726,2026-05-21 14:24:37.624,false
719,vk_comment,Вагон ресторан,https://vk.com/wall-38981315_409667?reply=409668,2026-05-21 14:24:37.624,false
120,vk_comment,"Такой вопрос. По решению Президента Российской федерации пограничные службы изменили необходимый документ для выезда ребёнка в Абхазию: до конца 2027 года достаточно свидетельства о рождении с отметкой о гражданстве ( https://www.mid.ru/ru/press_service/journalist_help/mass_media/2104047/ ):
""По решению Президента Российской Федерации Пограничная служба ФСБ России возобновила пропуск детей-граждан Российской Федерации в возрасте до 14 лет по свидетельствам о рождении с отметкой о принадлежности к российскому гражданству через границу России с Абхазией и Южной Осетией. При этом такой порядок пересечения российской государственной границы с этими странами носит временный характер и сохранится до конца 2027 г."" (07.05.2026 11:06)
 При переходе через границу на КП это так. А вот билет на поезд от Москвы до Сухума через сайт РЖД невозможно оформить: требует паспорт на ребёнка. Собирается ли РЖД привести порядок продажи билетов на детей на поезда в Абхазию в соответствие с действующим законодательством?",https://vk.com/wall-38981315_409961?reply=410016,2026-05-21 14:23:00.443,false
121,vk_comment,"А если билетов так и не появится - все ваши планы пойдут по одному месту😁 поэтому нет билетов - ищите другие способы уехать: самолёт, автобус, блаблакар, варианты с пересадками и т.д., а не лист ожидания с его ""ну может быть билеты и появятся"".
А РЖД большой совет не допускать ситуацию, когда билетов нет. Если все билеты проданы более, чем за 24 часа до отправления состава - вцеплять ещё один вагон и снова открывать продажу",https://vk.com/wall-38981315_409961?reply=410041,2026-05-21 14:23:00.443,false
122,vk_comment,"Добрый день! Почему я не могу войти в РЖД бонус. Причем, это длится с марта месяца. То пароль не подходит, пытаюсь поменять пароль, но почему-то не подходит код, который приходит на почту. 🤣
Я понимаю, что это сделано специально, чтобы люди не могли воспользоваться программой ржд-бонус, но зачем тогда ее предлагают при покупке билета, указывают сумму, которая поступит в качестве бонусов.  Техподдержка не помогла, просто предложила удалить кабинет РЖД бонус (но как?)) и  зарегистрироваться заново. Но зарегистрироваться заново тоже невозможно.",https://vk.com/wall-38981315_409961?reply=410060,2026-05-21 14:23:00.443,false
123,vk_post,"#усоседей
И кто теперь будет отвечать за свалку у МКАД в Новом Бутаково, незаконную деятельность по устройству свадеб в домах, которые перестроили, но они числятся как жилые 50х годов? Отсутствием контроля за местом, где растут краснокнижные белые кувшинки?
Думаем как не отвечали, так и не будут.",https://vk.com/wall-211335662_12759,2026-05-21 14:24:37.624,false
124,vk_post,"И здесь идет поиск злата для Кощея, который над Златом чахнет. Сквер у Гжели(Сквер у кинотеатра Метеор). Ползующее без подложки по ПК, у которого была 2 категория. Но [id265870743|Сергей Собянин], кроме статуса ООПТ, снял статусы с ПК. 743ПП Москвы перестало работать в городе, где снимаются статусы без экологической экспертизы.
[club190385726|Минприроды России] 
#усоседей
На портале [club55677884|Портал «Москва Наш Город»] закрываются глаза Главой [club190975106|Управа района Северное Тушино города Москвы] на выезде с МКАД со Свободы. Там образовалась гора возле ДПС на з/у 77:08:0003002:1092 ,который относится к Москворецкому ПИП(когда то ООПТ!). Но Мамутов Е.А. второй раз пытается виртуально гору перенести на соседний участок, который когда-то хотели передать РПЦ для строительства там храма. Но так и не передали. Слишком неудобное место для доступа прихода. Да и в Росреестре ГПЗУ остается за Москвой. 
И опять же дискриминируется чиновником ОИВ деятельность РПЦ.
Мы то знаем, что рядом на луговине с краснокнижными растениями Департамент торговли строит площадку Московских Сезонов рядом. Откуда еще взяться такой горе напротив глаз регулярно дежурящих сотрудников ДПС?
[club190270594|ДЖКХ] Ваш город даже не сверяет информацию, которую дают чиновники.",https://vk.com/wall-211335662_12752,2026-05-21 14:24:37.624,false
125,vk_post,#усоседей,https://vk.com/wall-211335662_12751,2026-05-21 14:24:37.624,false
126,vk_post,"Дорога в [club204058634|Школа 830] идет через этот двор. Б.Набережной 25/1. Дети, которым прививает любовь к родине депутат
[id528516922|Марина Климова] проходят мимо пустыря.
 Сотрудники [club212623149|ГБУ ""Жилищник района Покровское-Стрешнево""] и [club218764000|Управа района Покровское-Стрешнево города Москвы] приняли работы без благоустройства этой клумбы? Жители портили обувь от тех робот, пачкая гудроном, не получили полной красоты..
Раньше двор убирал Миша(Манон) со своей женой. Много лет эта клумба к весне была в тюльпанах. Жалобы на двор и само собой на состояние этой клумбы, которая в проекте по приведению к нормативному виду ПК вдоль Левого и правого берегов деривационного канала с прилегающими дворовыми территориями должна была быть с высадкой многолетников. Автомобильные дороги СЗАО и [club152698373|ГБУ «Автомобильные дороги»]([club54864438|Департамент капитального ремонта] ) не реализовали несколько проектов. 
Куда делись многолетники этой клумбы?",https://vk.com/wall-211335662_12738,2026-05-21 14:24:37.624,false
197,vk_post,"Записывайте номер телефона те, в чьих домах это происходит..",https://vk.com/wall-211335662_12474,2026-05-21 14:24:37.624,false
131,vk_post,"✔✔✔Форма регистрации
https://forms.yandex.ru/cloud/69e71f405056902df9f9af06/
...Около 30 ведущих работодателей Москвы представят актуальные вакансии для соискателей с особенностями здоровья на встрече «Хочу работать» в специализированном центре занятости «Моя карьера».
..📢Мероприятие пройдeт 19 мая с 11:00 до 13:00 по адресу: ул. Сергия Радонежского, д. 1, стр. 1. Для участия необходима предварительная регистрация. Соискатели смогут познакомиться с работодателями, пройти собеседования и открытые отборы, получить консультации карьерных экспертов, юристов и психологов. В программе также тренинг «Формула продающего резюме». Среди доступных позиций – бизнес-аналитик, менеджер по продажам, инженер-конструктор, бухгалтер, веб-дизайнер, программист, HR-специалист, SMM-специалист, PR-менеджер, организатор мероприятий, фотограф, агент по туризму и другие. Среди работодателей – АНО «Россия – страна возможностей» (ищет системного администратора, ведущего аудитора и специалиста поддержки пользователей), Центр финансового обеспечения департамента образования и науки Москвы (вакансия бухгалтера), а также благотворительные фонды, крупные торговые сети, медицинские центры, транспортные корпорации, отели и ИТ-компании.",https://vk.com/wall-211335662_12725,2026-05-21 14:24:37.624,false
132,vk_post,"Пока район готовит защитные помещения на 40 млн рублей, закупает двухъярусные кровати, город готовится проводить Ночь в музее. Успейте посетить.
https://museumnight.mos.ru/?ysclid=mp7npnaeb8807725320

Тендер 0373200622526000007 386кроватей , 
0373200017326000206 -13 335 585,67 ₽
0373200017326000141 - 27 107 074,77 ₽
закупаются фонари и навигационные таблички. Куда делись лавки-неизвестно.",https://vk.com/wall-211335662_12723,2026-05-21 14:24:37.624,false
133,vk_post,Газета [club44514389|Префектура СЗАО / город Москва] уже не сообщает про 18 мая. Обещают пустить трамвай в этом году! Напоминаем ответ . Запасаемся попкорном . И запускаем опрос.,https://vk.com/wall-211335662_12721,2026-05-21 14:24:37.624,false
134,vk_post,"Согласно ответа ОАТИ [club41076535|АО ""Мосводоканал""] установил свой городок строительный с грубыми нарушениями.
Не оформив уведомление/ордер на установку ограждений.
[club218764000|Управа района Покровское-Стрешнево города Москвы] , так чем занимается заместитель Главы Управы Кузякин А.Д.? Где контроль за территорией? Кто угодно делает что угодно без разрешительных документов на территории района.
Тот же вопрос к депутату [id714740128|Светлана Надёхина],у которой объект рядом. Не городок, а свалка у природного комплекса.",https://vk.com/wall-211335662_12720,2026-05-21 14:24:37.624,false
135,vk_post,"Можно только посочувствовать нам всем, зная что происходит на улице Свободы. Вот лицо ответственное за контроль любого строительства. Будь то работы в 16 квартале, что на тротуарах, наземном переходе. Александр Кузякин. Один из МКД, где очень активные жители и самый многочисленный Совет дома.
Жителей видимо не оповестили. На фотографиях их нет. Все это сотрудники Жилищника.",https://vk.com/wall-211335662_12719,2026-05-21 14:24:37.624,false
136,vk_post,Косметика МКД где префектура. Но почему не смогли свести картинки? Только мы видим разные ракурсы?,https://vk.com/wall-211335662_12718,2026-05-21 14:24:37.624,false
137,vk_post,"[club96196967|Дептранс Москвы] [club212091721|ГКУ ЦОДД] поставьте там регулировщика. Хотя это будет еще великолепнее. Пешеходы обходят машины на светофоре, которые продолжают ехать.
Ехать по трамвайным путям, который 18 мая должны уже пропускать трамвай. Хотя верится в это с трудом. С учетом того, что это якобы благоустройство, то видимо оно пойдет до Восточного моста?
[club218764000|Управа района Покровское-Стрешнево города Москвы] Хотя светофоры сотрудникам, которые курсируют от Управы к Жилищнику, Жилищника в Управу и Вкус Вилл, ходят между светофорами, мало интересует тема ПДД. Вот где камеру надо повесить..",https://vk.com/wall-211335662_12715,2026-05-21 14:24:37.624,false
138,vk_post,"Некомпетентность сотрудника с id 699901889,который нам отвечает безлико(без ФИО) от имени Управы [club218764000|Управа района Покровское-Стрешнево города Москвы] уже не удивляет. Он официально позволил имущество собственников МКД на Свободе,20 подарить собственнику части технического подполья, который без согласования с собственниками МКД и экспертизы государственной на изменение конструктива жилого дома расширил приямок , снес несущую стену в техническом подполье и установил там лифт, затрагивая отмостку, несущую стену, цоколь https://vk.ru/wall-211335662_12266
Своим ответом про личные мусорные контейнеры(полное незнание законодательства о твердых коммунальных отходах), которые валяются на отмостке под окнами дома, с постоянным мусором, вонью, поздними разгрузками товара, показал свою личную заинтересованность в нарушении законодательства по содержанию МКД. Если закрывает глаза, значит это кому то нужно? Кому?
Превращая Москву в помойку.
Когда префект СЗАО с проверкой смотрит район, видимо это срач быстро загоняется в норы? Иначе ответственный в [club44514389|Префектура СЗАО / город Москва] за дороги, и как выяснилось, за торговлю, не выполняет работу. То что происходит на Свободе, МКД показывает уровень.",https://vk.com/wall-211335662_12714,2026-05-21 14:24:37.624,false
139,vk_post,"Днем сегодня опустело здание[club230043995|ГБУЗ «ГП № 219 ДЗМ»] 
Врачи и пациенты стояли на улице в ожидании того как слетает запись пациентов? Вернули ? ПЕРЕНЕСЛИ?
И что это было?
Почему с противоположной стороны были только врачи? Если это проверка готовности к чрезвычайной ситуации, то почему пациентов не выпустили с другой стороны, а весь поток направили только с одной стороны?
[club78860407|Департамент здравоохранения Москвы ДЗМ]",https://vk.com/wall-211335662_12708,2026-05-21 14:24:37.624,false
720,vk_comment,Тамбур,https://vk.com/wall-38981315_409667?reply=409669,2026-05-21 14:24:37.624,false
140,vk_post,"Марина и Наталья Ш. обращаются с вопросами в нашу группу
""От Волоколамского 45 тянут электричество на светофор. Объяснять толком не стали, будет реверсивное трамвайное движение на этом участке. Все типа временно, метрополитен согласовал🤷‍♀😡 запитано к электрощитовой 45 дома.""
Даже нам любопытно почему светофор запитывают от МКД.
[club133068270|Россети Московский регион] 

Далее про качество работ и сроки видимо. Напомним, что согласно ответа 18 мая нам обещали вернуть трамвай [club96196967|Дептранс Москвы] 
""Волоколамское шоссе: трамвайные пути уложены «волнами». Где технадзор?

Жители домов 43 и 45 по Волоколамскому шоссе обращают внимание на тревожную ситуацию: в ходе переустройства трамвайных путей рельсы уложены неровно, с заметными волнами и перекосами. Это не просто эстетический дефект — это прямая угроза комфорту и безопасности.

❓ Ключевые вопросы, которые требуют ответа:
1. Где технический надзор? Кто осуществляет контроль за работами? 

2. Кто согласовал данные работы? Выдавалось ли разрешение на проведение данных работ? Была ли проведена экспертиза проекта. Здесь следует отметить, что до сих пор не получено разрешение на строительство по данному участку платной магистрали Ленинградское ш. – 3-я магистральная улица. 

3. Почему допущены нарушения? Геометрия пути должная соответствовать нормативам. Любое отклонение ведёт к ускоренному износу и аварийности.

🔊 Чем это грозит жителям?

 Шум и вибрация. Неровные стыки и «волны» на рельсах многократно усиливают грохот при прохождении трамваев.

 Дребезжание конструкций. Вибрация передаётся на фундаменты близстоящих домов, что особенно ощутимо будет в ночное время.

 Риск сходов и аварий. Дефекты укладки — одна из частых причин сходов подвижного состава. Уже зафиксированы подобные инциденты на других «отремонтированных» участках Москвы 

.

 Снижение срока службы путей. Некачественный монтаж приведёт к тому, что через 1–2 года пути потребуют повторного, уже аварийного ремонта.

.""",https://vk.com/wall-211335662_12707,2026-05-21 14:24:37.624,false
141,vk_post,Тюльпаны возле Управы прекрасны. В ожидании благоустройства.,https://vk.com/wall-211335662_12700,2026-05-21 14:24:37.624,false
142,vk_post,Сегодня!#усоседей,https://vk.com/wall-211335662_12698,2026-05-21 14:24:37.624,false
143,vk_post,"Сегодня Обход. Желающие могут подойти и потребовать решить вопрос по разрушительному бл-ву в начале Свободы, которое скорее всего будет вдоль всей улицы до Восточного моста.",https://vk.com/wall-211335662_12697,2026-05-21 14:24:37.624,false
144,vk_post,"Совместно с Виталием Юрьевич про тех, кого ""белка"" не покидает.
На пьедестал мы ставим наземный переход, по которому по мнению ремонтников надо ходить.
#белочка #Человекоцентричность
[club44514389|Префектура СЗАО / город Москва] и [club190270594|ДЖКХ] это ""Зарница"" для взрослых, обучение ходьбе по пересеченной местности? Или бегу? Некоторые автомобили вчера утром ехали по трамвайному полотну. Вчера туда влетал даже автобус. Доколе?",https://vk.com/wall-211335662_12689,2026-05-21 14:24:37.624,false
145,vk_post,"https://bilet.mos.ru/event/635341257/
Осталось мало билетов.
В ВК [club218764000|Управа района Покровское-Стрешнево города Москвы] не разместила, только в МАКС.",https://vk.com/wall-211335662_12683,2026-05-21 14:24:37.624,false
146,vk_post,"#усоседей
В Японии есть такая традиция-собираться коллективами фирм под цветущими сакурами. Заранее отправляют людей, которые находят нужные для медитации деревья.
В Москве огромные толпы бегут в Японский сад в Главном Ботаническом саду. Хотя у входа несколько деревьев стоят и можно наблюдать за цветением абсолютно бесплатно. Безусловно Японский сад прекрасен, но вход платный. К нему добавился парк Хуамин-бесплатная локация для косплея анимешников.. 

 Но напоминаем, что за Восточным мостом, прям от площадки конечной 6 трамвая частное лицо когда-то создало произведение ландшафтного искусства. Сейчас набирает силу розовое цветение конечно не сакур, а декоративных яблонь, от темно рубинового до нежного розового цвета. Парк немного покорежили во время благоустройства Автомобильные дороги, без особого понимания ценности этого места, подрезав корни(так обычно укладываются дорожки и бордюры везде в Москве). Некоторые яблони погибли. Но парк до сей поры прекрасен.
 Можно конечно смотреть на него со стороны М.Набережной, где набирает силу сирень.",https://vk.com/wall-211335662_12682,2026-05-21 14:24:37.624,false
